millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
4875998, 1683111504, 2023/5/3 10:58:24, 71.80, 28.10, 384.00, 1987.69, 4057.62, 65.26, 31.52, 602.00, 2437, 1
4877999, 1683111506, 2023/5/3 10:58:26, 71.80, 28.10, 384.00, 1987.50, 4125.98, 65.26, 31.52, 602.00, 2438, 1
4879998, 1683111508, 2023/5/3 10:58:28, 71.80, 28.10, 384.00, 1987.13, 4125.98, 65.26, 31.52, 602.00, 2439, 1
4881999, 1683111510, 2023/5/3 10:58:30, 71.80, 28.10, 383.81, 1987.88, 4121.09, 65.26, 31.52, 602.00, 2440, 1
4883998, 1683111512, 2023/5/3 10:58:32, 71.80, 28.10, 384.00, 1987.50, 4116.21, 65.21, 31.53, 601.00, 2441, 1
4885999, 1683111514, 2023/5/3 10:58:34, 71.80, 28.20, 384.00, 1987.69, 4116.21, 65.21, 31.53, 601.00, 2442, 1
4888000, 1683111516, 2023/5/3 10:58:36, 71.80, 28.10, 384.00, 1987.69, 4116.21, 65.21, 31.53, 601.00, 2443, 1
4889999, 1683111518, 2023/5/3 10:58:38, 71.80, 28.20, 384.00, 1987.88, 4116.21, 65.21, 31.53, 601.00, 2444, 1
4891999, 1683111520, 2023/5/3 10:58:40, 71.80, 28.20, 384.00, 1987.50, 4057.62, 65.21, 31.53, 601.00, 2445, 1
4893999, 1683111522, 2023/5/3 10:58:42, 71.80, 28.20, 384.00, 1988.06, 4057.62, 65.21, 31.53, 601.00, 2446, 1
4895998, 1683111524, 2023/5/3 10:58:44, 71.80, 28.10, 384.00, 1988.06, 4057.62, 65.21, 31.53, 601.00, 2447, 1
4897999, 1683111526, 2023/5/3 10:58:46, 71.80, 28.10, 384.00, 1987.88, 4125.98, 65.21, 31.53, 601.00, 2448, 1
4899999, 1683111528, 2023/5/3 10:58:48, 71.80, 28.10, 384.00, 1988.06, 4125.98, 65.21, 31.53, 601.00, 2449, 1
4901999, 1683111530, 2023/5/3 10:58:50, 71.80, 28.10, 384.19, 1987.88, 4125.98, 65.21, 31.53, 601.00, 2450, 1
4904000, 1683111532, 2023/5/3 10:58:52, 71.80, 28.20, 384.00, 1987.50, 4116.21, 65.05, 31.54, 601.00, 2451, 1
4905999, 1683111534, 2023/5/3 10:58:54, 71.80, 28.20, 384.00, 1987.69, 4116.21, 65.05, 31.54, 601.00, 2452, 1
4907999, 1683111536, 2023/5/3 10:58:56, 71.80, 28.20, 384.00, 1987.69, 4116.21, 65.05, 31.54, 601.00, 2453, 1
4909999, 1683111538, 2023/5/3 10:58:58, 71.80, 28.20, 384.00, 1987.88, 4116.21, 65.05, 31.54, 601.00, 2454, 1
4912000, 1683111540, 2023/5/3 10:59:0, 71.80, 28.10, 384.00, 1987.69, 4057.62, 65.05, 31.54, 601.00, 2455, 1
4913999, 1683111542, 2023/5/3 10:59:2, 71.80, 28.10, 384.00, 1987.88, 4057.62, 65.05, 31.54, 601.00, 2456, 1
4915998, 1683111544, 2023/5/3 10:59:4, 71.80, 28.10, 383.81, 1988.06, 4052.73, 65.05, 31.54, 601.00, 2457, 1
4917998, 1683111546, 2023/5/3 10:59:6, 71.80, 28.10, 384.00, 1987.88, 4121.09, 65.05, 31.54, 601.00, 2458, 1
4919999, 1683111548, 2023/5/3 10:59:8, 71.80, 28.10, 384.00, 1987.13, 4121.09, 65.05, 31.54, 601.00, 2459, 1
4921999, 1683111550, 2023/5/3 10:59:10, 71.80, 28.10, 384.19, 1986.94, 4116.21, 65.05, 31.54, 601.00, 2460, 1
4923999, 1683111552, 2023/5/3 10:59:12, 71.80, 28.10, 384.38, 1987.13, 4111.33, 65.08, 31.55, 599.00, 2461, 1
4925999, 1683111554, 2023/5/3 10:59:14, 71.70, 28.10, 384.56, 1987.31, 4111.33, 65.08, 31.55, 599.00, 2462, 1
4928000, 1683111556, 2023/5/3 10:59:16, 71.70, 28.10, 389.81, 1987.50, 4111.33, 65.08, 31.55, 599.00, 2463, 1
4929999, 1683111558, 2023/5/3 10:59:18, 71.50, 28.10, 416.06, 1988.25, 4111.33, 65.08, 31.55, 599.00, 2464, 1
4931999, 1683111560, 2023/5/3 10:59:20, 71.20, 28.20, 465.56, 1988.44, 4023.44, 65.08, 31.55, 599.00, 2465, 1
4933999, 1683111562, 2023/5/3 10:59:22, 71.00, 28.20, 513.56, 1988.25, 4052.73, 65.08, 31.55, 599.00, 2466, 1
4935999, 1683111564, 2023/5/3 10:59:24, 71.00, 28.20, 544.31, 1988.06, 4052.73, 65.08, 31.55, 599.00, 2467, 1
4937999, 1683111566, 2023/5/3 10:59:26, 71.10, 28.20, 560.44, 1988.44, 4121.09, 65.08, 31.55, 599.00, 2468, 1
4939999, 1683111568, 2023/5/3 10:59:28, 71.30, 28.20, 569.06, 1988.25, 4121.09, 65.08, 31.55, 599.00, 2469, 1
4941999, 1683111570, 2023/5/3 10:59:30, 71.30, 28.20, 573.19, 1988.06, 4121.09, 65.08, 31.55, 599.00, 2470, 1
4944000, 1683111572, 2023/5/3 10:59:32, 71.30, 28.20, 574.69, 1988.06, 4111.33, 64.99, 31.56, 598.00, 2471, 1
4945998, 1683111574, 2023/5/3 10:59:34, 71.30, 28.20, 574.50, 1988.25, 4111.33, 64.99, 31.56, 598.00, 2472, 1
4947999, 1683111576, 2023/5/3 10:59:36, 71.50, 28.20, 573.38, 1988.44, 4111.33, 64.99, 31.56, 598.00, 2473, 1
4949999, 1683111578, 2023/5/3 10:59:38, 71.60, 28.20, 571.69, 1988.44, 4111.33, 64.99, 31.56, 598.00, 2474, 1
4951999, 1683111580, 2023/5/3 10:59:40, 71.60, 28.20, 569.81, 1988.44, 4111.33, 64.99, 31.56, 598.00, 2475, 1
4954000, 1683111582, 2023/5/3 10:59:42, 71.60, 28.20, 567.75, 1988.63, 4052.73, 64.99, 31.56, 598.00, 2476, 1
4956000, 1683111584, 2023/5/3 10:59:44, 71.60, 28.20, 565.88, 1988.63, 4052.73, 64.99, 31.56, 598.00, 2477, 1
4957999, 1683111586, 2023/5/3 10:59:46, 71.60, 28.20, 564.19, 1989.00, 4121.09, 64.99, 31.56, 598.00, 2478, 1
4959998, 1683111588, 2023/5/3 10:59:48, 71.70, 28.20, 562.50, 1989.00, 4116.21, 64.99, 31.56, 598.00, 2479, 1
4961999, 1683111590, 2023/5/3 10:59:50, 71.80, 28.20, 560.81, 1989.00, 4111.33, 64.99, 31.56, 598.00, 2480, 1
4963998, 1683111592, 2023/5/3 10:59:52, 71.80, 28.20, 559.50, 1988.81, 4106.45, 64.28, 31.56, 601.00, 2481, 1
4965999, 1683111594, 2023/5/3 10:59:54, 71.80, 28.20, 558.19, 1988.81, 4106.45, 64.28, 31.56, 601.00, 2482, 1
4967999, 1683111596, 2023/5/3 10:59:56, 71.80, 28.20, 557.06, 1989.00, 4111.33, 64.28, 31.56, 601.00, 2483, 1
4969999, 1683111598, 2023/5/3 10:59:58, 71.90, 28.10, 556.13, 1989.00, 4111.33, 64.28, 31.56, 601.00, 2484, 1
4971999, 1683111600, 2023/5/3 11:0:0, 71.90, 28.20, 555.19, 1989.00, 4052.73, 64.28, 31.56, 601.00, 2485, 1
4974000, 1683111602, 2023/5/3 11:0:2, 71.90, 28.20, 554.25, 1989.19, 4047.85, 64.28, 31.56, 601.00, 2486, 1
4975998, 1683111604, 2023/5/3 11:0:4, 71.90, 28.10, 553.31, 1989.00, 4047.85, 64.28, 31.56, 601.00, 2487, 1
4977998, 1683111606, 2023/5/3 11:0:6, 71.90, 28.10, 552.75, 1988.81, 4116.21, 64.28, 31.56, 601.00, 2488, 1
4979999, 1683111608, 2023/5/3 11:0:8, 71.90, 28.10, 552.19, 1989.00, 4116.21, 64.28, 31.56, 601.00, 2489, 1
4981999, 1683111610, 2023/5/3 11:0:10, 72.00, 28.10, 551.63, 1989.19, 4116.21, 64.28, 31.56, 601.00, 2490, 1
4983999, 1683111612, 2023/5/3 11:0:12, 72.00, 28.10, 551.06, 1989.19, 4106.45, 65.12, 31.57, 600.00, 2491, 1
4985999, 1683111614, 2023/5/3 11:0:14, 71.90, 28.10, 550.50, 1989.19, 4111.33, 65.12, 31.57, 600.00, 2492, 1
4988000, 1683111616, 2023/5/3 11:0:16, 72.00, 28.10, 550.13, 1989.38, 4111.33, 65.12, 31.57, 600.00, 2493, 1
4989999, 1683111618, 2023/5/3 11:0:18, 72.00, 28.10, 549.75, 1989.56, 4106.45, 65.12, 31.57, 600.00, 2494, 1
4992000, 1683111620, 2023/5/3 11:0:20, 72.00, 28.10, 549.19, 1989.75, 4111.33, 65.12, 31.57, 600.00, 2495, 1
4993999, 1683111622, 2023/5/3 11:0:22, 72.10, 28.10, 548.81, 1989.38, 4111.33, 65.12, 31.57, 600.00, 2496, 1
4996000, 1683111624, 2023/5/3 11:0:24, 72.10, 28.10, 548.25, 1989.38, 4052.73, 65.12, 31.57, 600.00, 2497, 1
4997999, 1683111626, 2023/5/3 11:0:26, 72.10, 28.10, 547.88, 1989.00, 4121.09, 65.12, 31.57, 600.00, 2498, 1
4999998, 1683111628, 2023/5/3 11:0:28, 72.10, 28.10, 547.31, 1989.56, 4116.21, 65.12, 31.57, 600.00, 2499, 1
5002000, 1683111630, 2023/5/3 11:0:30, 72.10, 28.10, 546.94, 1989.94, 4116.21, 65.12, 31.57, 600.00, 2500, 1
5003999, 1683111632, 2023/5/3 11:0:32, 72.10, 28.10, 546.56, 1989.75, 4116.21, 65.35, 31.56, 602.00, 2501, 1
5006000, 1683111634, 2023/5/3 11:0:34, 72.10, 28.10, 546.38, 1989.56, 4116.21, 65.35, 31.56, 602.00, 2502, 1
5008000, 1683111636, 2023/5/3 11:0:36, 72.10, 28.10, 546.00, 1989.38, 4116.21, 65.35, 31.56, 602.00, 2503, 1
5009998, 1683111638, 2023/5/3 11:0:38, 72.10, 28.10, 545.81, 1989.94, 4091.80, 65.35, 31.56, 602.00, 2504, 1
5011999, 1683111640, 2023/5/3 11:0:40, 72.10, 28.10, 545.63, 1990.31, 4033.20, 65.35, 31.56, 602.00, 2505, 1
5013999, 1683111642, 2023/5/3 11:0:42, 72.10, 28.10, 545.44, 1990.13, 4038.09, 65.35, 31.56, 602.00, 2506, 1
5016000, 1683111644, 2023/5/3 11:0:44, 72.10, 28.10, 545.25, 1989.75, 4038.09, 65.35, 31.56, 602.00, 2507, 1
5017999, 1683111646, 2023/5/3 11:0:46, 72.10, 28.10, 545.06, 1989.94, 4101.56, 65.35, 31.56, 602.00, 2508, 1
5019999, 1683111648, 2023/5/3 11:0:48, 72.20, 28.10, 544.69, 1990.13, 4101.56, 65.35, 31.56, 602.00, 2509, 1
5022000, 1683111650, 2023/5/3 11:0:50, 72.20, 28.10, 544.69, 1989.94, 4101.56, 65.35, 31.56, 602.00, 2510, 1
5024000, 1683111652, 2023/5/3 11:0:52, 72.20, 28.10, 544.31, 1990.13, 4096.68, 65.44, 31.56, 603.00, 2511, 1
5025998, 1683111654, 2023/5/3 11:0:54, 72.10, 28.10, 543.94, 1990.31, 4091.80, 65.44, 31.56, 603.00, 2512, 1
5027999, 1683111656, 2023/5/3 11:0:56, 72.10, 28.10, 543.75, 1990.31, 4091.80, 65.44, 31.56, 603.00, 2513, 1
5029999, 1683111658, 2023/5/3 11:0:58, 72.10, 28.10, 543.56, 1990.31, 4096.68, 65.44, 31.56, 603.00, 2514, 1
5031999, 1683111660, 2023/5/3 11:1:0, 72.10, 28.10, 543.38, 1990.31, 4096.68, 65.44, 31.56, 603.00, 2515, 1
5033999, 1683111662, 2023/5/3 11:1:2, 72.10, 28.10, 543.00, 1990.13, 4091.80, 65.44, 31.56, 603.00, 2516, 1
5035999, 1683111664, 2023/5/3 11:1:4, 72.10, 28.10, 542.81, 1990.31, 4091.80, 65.44, 31.56, 603.00, 2517, 1
5037999, 1683111666, 2023/5/3 11:1:6, 72.10, 28.10, 542.44, 1990.31, 4101.56, 65.44, 31.56, 603.00, 2518, 1
5040000, 1683111668, 2023/5/3 11:1:8, 72.20, 28.10, 542.25, 1990.13, 4101.56, 65.44, 31.56, 603.00, 2519, 1
5041999, 1683111670, 2023/5/3 11:1:10, 72.20, 28.10, 542.06, 1990.50, 4106.45, 65.44, 31.56, 603.00, 2520, 1
5043998, 1683111672, 2023/5/3 11:1:12, 72.20, 28.10, 541.88, 1990.31, 4096.68, 65.38, 31.56, 605.00, 2521, 1
5045999, 1683111674, 2023/5/3 11:1:14, 72.20, 28.10, 541.50, 1989.75, 4096.68, 65.38, 31.56, 605.00, 2522, 1
5047999, 1683111676, 2023/5/3 11:1:16, 72.20, 28.10, 541.31, 1989.94, 4101.56, 65.38, 31.56, 605.00, 2523, 1
5049999, 1683111678, 2023/5/3 11:1:18, 72.20, 28.10, 540.94, 1989.75, 4096.68, 65.38, 31.56, 605.00, 2524, 1
5051999, 1683111680, 2023/5/3 11:1:20, 72.20, 28.10, 540.56, 1989.56, 4033.20, 65.38, 31.56, 605.00, 2525, 1
5053999, 1683111682, 2023/5/3 11:1:22, 72.20, 28.10, 540.19, 1989.56, 4038.09, 65.38, 31.56, 605.00, 2526, 1
5056000, 1683111684, 2023/5/3 11:1:24, 72.20, 28.10, 539.81, 1989.94, 4038.09, 65.38, 31.56, 605.00, 2527, 1
5057998, 1683111686, 2023/5/3 11:1:26, 72.20, 28.10, 539.44, 1989.75, 4106.45, 65.38, 31.56, 605.00, 2528, 1
5059999, 1683111688, 2023/5/3 11:1:28, 72.20, 28.10, 539.06, 1989.75, 4101.56, 65.38, 31.56, 605.00, 2529, 1
5061999, 1683111690, 2023/5/3 11:1:30, 72.20, 28.10, 538.88, 1989.75, 4101.56, 65.38, 31.56, 605.00, 2530, 1
5064000, 1683111692, 2023/5/3 11:1:32, 72.20, 28.10, 538.88, 1989.56, 4091.80, 65.41, 31.60, 604.00, 2531, 1
5065998, 1683111694, 2023/5/3 11:1:34, 72.20, 28.10, 538.88, 1990.13, 4091.80, 65.41, 31.60, 604.00, 2532, 1
5067999, 1683111696, 2023/5/3 11:1:36, 72.20, 28.10, 538.69, 1989.94, 4096.68, 65.41, 31.60, 604.00, 2533, 1
5070000, 1683111698, 2023/5/3 11:1:38, 72.20, 28.10, 538.50, 1990.13, 4096.68, 65.41, 31.60, 604.00, 2534, 1
5072000, 1683111700, 2023/5/3 11:1:40, 72.20, 28.10, 538.31, 1989.94, 4096.68, 65.41, 31.60, 604.00, 2535, 1
5073998, 1683111702, 2023/5/3 11:1:42, 72.20, 28.10, 538.31, 1989.94, 4038.09, 65.41, 31.60, 604.00, 2536, 1
5075999, 1683111704, 2023/5/3 11:1:44, 72.20, 28.10, 538.13, 1990.13, 4038.09, 65.41, 31.60, 604.00, 2537, 1
5077999, 1683111706, 2023/5/3 11:1:46, 72.20, 28.10, 537.94, 1990.13, 4106.45, 65.41, 31.60, 604.00, 2538, 1
5079999, 1683111708, 2023/5/3 11:1:48, 72.20, 28.10, 537.75, 1990.31, 4101.56, 65.41, 31.60, 604.00, 2539, 1
5081999, 1683111710, 2023/5/3 11:1:50, 72.20, 28.10, 537.38, 1990.31, 4101.56, 65.41, 31.60, 604.00, 2540, 1
5083999, 1683111712, 2023/5/3 11:1:52, 72.10, 28.10, 537.38, 1990.13, 4091.80, 65.28, 31.60, 606.00, 2541, 1
5085999, 1683111714, 2023/5/3 11:1:54, 72.20, 28.10, 537.19, 1990.31, 4091.80, 65.28, 31.60, 606.00, 2542, 1
5088000, 1683111716, 2023/5/3 11:1:56, 72.20, 28.10, 537.00, 1990.50, 4091.80, 65.28, 31.60, 606.00, 2543, 1
5089999, 1683111718, 2023/5/3 11:1:58, 72.20, 28.10, 536.63, 1990.50, 4091.80, 65.28, 31.60, 606.00, 2544, 1
5091999, 1683111720, 2023/5/3 11:2:0, 72.20, 28.10, 536.44, 1990.69, 4033.20, 65.28, 31.60, 606.00, 2545, 1
5093999, 1683111722, 2023/5/3 11:2:2, 72.20, 28.10, 536.25, 1990.50, 4033.20, 65.28, 31.60, 606.00, 2546, 1
5095999, 1683111724, 2023/5/3 11:2:4, 72.20, 28.10, 536.06, 1990.31, 4033.20, 65.28, 31.60, 606.00, 2547, 1
5098000, 1683111726, 2023/5/3 11:2:6, 72.20, 28.10, 535.88, 1990.31, 4101.56, 65.28, 31.60, 606.00, 2548, 1
5099999, 1683111728, 2023/5/3 11:2:8, 72.20, 28.10, 535.50, 1990.50, 4096.68, 65.28, 31.60, 606.00, 2549, 1
5101999, 1683111730, 2023/5/3 11:2:10, 72.20, 28.10, 535.13, 1990.31, 4096.68, 65.28, 31.60, 606.00, 2550, 1
5104000, 1683111732, 2023/5/3 11:2:12, 72.20, 28.10, 535.13, 1989.94, 4091.80, 65.38, 31.63, 605.00, 2551, 1
5105999, 1683111734, 2023/5/3 11:2:14, 72.20, 28.10, 534.75, 1990.31, 4091.80, 65.38, 31.63, 605.00, 2552, 1
5107999, 1683111736, 2023/5/3 11:2:16, 72.20, 28.10, 534.56, 1990.50, 4121.09, 65.38, 31.63, 605.00, 2553, 1
5109999, 1683111738, 2023/5/3 11:2:18, 72.20, 28.10, 534.38, 1990.31, 4096.68, 65.38, 31.63, 605.00, 2554, 1
5111999, 1683111740, 2023/5/3 11:2:20, 72.20, 28.10, 534.00, 1990.50, 4091.80, 65.38, 31.63, 605.00, 2555, 1
5113999, 1683111742, 2023/5/3 11:2:22, 72.20, 28.10, 1990.50, 1990.31, 4135.74, 65.38, 31.63, 605.00, 2556, 1
5116000, 1683111744, 2023/5/3 11:2:24, 72.20, 28.10, 1990.31, 1989.94, 4091.80, 65.38, 31.63, 605.00, 2557, 1
5117999, 1683111746, 2023/5/3 11:2:26, 72.20, 28.10, 533.25, 1990.50, 4101.56, 65.38, 31.63, 605.00, 2558, 1
5120000, 1683111748, 2023/5/3 11:2:28, 72.10, 28.10, 532.88, 1989.94, 4101.56, 65.38, 31.63, 605.00, 2559, 1
5121998, 1683111750, 2023/5/3 11:2:30, 72.10, 28.10, 532.69, 1989.94, 4096.68, 65.38, 31.63, 605.00, 2560, 1
5124000, 1683111752, 2023/5/3 11:2:32, 72.20, 28.10, 532.50, 1990.13, 4091.80, 65.25, 31.64, 606.00, 2561, 1
5126000, 1683111754, 2023/5/3 11:2:34, 72.20, 28.10, 532.31, 1989.75, 4091.80, 65.25, 31.64, 606.00, 2562, 1
5127999, 1683111756, 2023/5/3 11:2:36, 72.10, 28.20, 532.13, 1989.94, 4091.80, 65.25, 31.64, 606.00, 2563, 1
5129999, 1683111758, 2023/5/3 11:2:38, 72.10, 28.20, 531.94, 1990.31, 4091.80, 65.25, 31.64, 606.00, 2564, 1
5131999, 1683111760, 2023/5/3 11:2:40, 72.20, 28.10, 531.75, 1989.94, 4033.20, 65.25, 31.64, 606.00, 2565, 1
5133999, 1683111762, 2023/5/3 11:2:42, 72.20, 28.10, 531.56, 1989.56, 4033.20, 65.25, 31.64, 606.00, 2566, 1
5136000, 1683111764, 2023/5/3 11:2:44, 72.10, 28.10, 531.56, 1989.94, 4033.20, 65.25, 31.64, 606.00, 2567, 1
5137998, 1683111766, 2023/5/3 11:2:46, 72.10, 28.10, 531.38, 1990.13, 4101.56, 65.25, 31.64, 606.00, 2568, 1
5139999, 1683111768, 2023/5/3 11:2:48, 72.20, 28.10, 531.19, 1990.13, 4101.56, 65.25, 31.64, 606.00, 2569, 1
5141999, 1683111770, 2023/5/3 11:2:50, 72.20, 28.10, 531.00, 1990.31, 4101.56, 65.25, 31.64, 606.00, 2570, 1
5144000, 1683111772, 2023/5/3 11:2:52, 72.20, 28.20, 530.81, 1990.13, 4096.68, 65.17, 31.63, 608.00, 2571, 1
5145999, 1683111774, 2023/5/3 11:2:54, 72.10, 28.10, 530.44, 1990.13, 4150.39, 65.17, 31.63, 608.00, 2572, 1
5147999, 1683111776, 2023/5/3 11:2:56, 72.10, 28.20, 530.06, 1990.31, 4096.68, 65.17, 31.63, 608.00, 2573, 1
5150000, 1683111778, 2023/5/3 11:2:58, 72.10, 28.10, 529.69, 1990.31, 4091.80, 65.17, 31.63, 608.00, 2574, 1
5151998, 1683111780, 2023/5/3 11:3:0, 72.10, 28.20, 529.50, 1990.50, 4033.20, 65.17, 31.63, 608.00, 2575, 1
5153999, 1683111782, 2023/5/3 11:3:2, 72.10, 28.20, 529.13, 1990.50, 4033.20, 65.17, 31.63, 608.00, 2576, 1
5155998, 1683111784, 2023/5/3 11:3:4, 72.10, 28.20, 528.94, 1990.31, 4033.20, 65.17, 31.63, 608.00, 2577, 1
5157998, 1683111786, 2023/5/3 11:3:6, 72.10, 28.20, 528.75, 1990.31, 4096.68, 65.17, 31.63, 608.00, 2578, 1
5159999, 1683111788, 2023/5/3 11:3:8, 72.10, 28.20, 528.56, 1990.50, 4096.68, 65.17, 31.63, 608.00, 2579, 1
5161999, 1683111790, 2023/5/3 11:3:10, 72.10, 28.20, 528.38, 1990.50, 4101.56, 65.17, 31.63, 608.00, 2580, 1
5164000, 1683111792, 2023/5/3 11:3:12, 72.10, 28.20, 528.00, 1990.31, 4091.80, 65.25, 31.64, 612.00, 2581, 1
5165999, 1683111794, 2023/5/3 11:3:14, 72.10, 28.20, 527.81, 1990.31, 4091.80, 65.25, 31.64, 612.00, 2582, 1
5167998, 1683111796, 2023/5/3 11:3:16, 72.10, 28.20, 527.44, 1990.31, 4091.80, 65.25, 31.64, 612.00, 2583, 1
5169999, 1683111798, 2023/5/3 11:3:18, 72.10, 28.20, 527.06, 1990.13, 4003.91, 65.25, 31.64, 612.00, 2584, 1
5171999, 1683111800, 2023/5/3 11:3:20, 72.10, 28.20, 527.06, 1990.31, 4033.20, 65.25, 31.64, 612.00, 2585, 1
5173999, 1683111802, 2023/5/3 11:3:22, 72.10, 28.20, 526.69, 1989.94, 4033.20, 65.25, 31.64, 612.00, 2586, 1
5175999, 1683111804, 2023/5/3 11:3:24, 72.10, 28.20, 526.50, 1990.50, 4033.20, 65.25, 31.64, 612.00, 2587, 1
5177999, 1683111806, 2023/5/3 11:3:26, 72.10, 28.20, 526.31, 1990.13, 4101.56, 65.25, 31.64, 612.00, 2588, 1
5179999, 1683111808, 2023/5/3 11:3:28, 72.10, 28.20, 526.13, 1990.50, 4096.68, 65.25, 31.64, 612.00, 2589, 1
5182000, 1683111810, 2023/5/3 11:3:30, 72.10, 28.20, 525.94, 1990.50, 4096.68, 65.25, 31.64, 612.00, 2590, 1
5183998, 1683111812, 2023/5/3 11:3:32, 72.10, 28.20, 525.56, 1990.31, 4091.80, 65.25, 31.65, 611.00, 2591, 1
5185999, 1683111814, 2023/5/3 11:3:34, 72.10, 28.20, 525.38, 1990.50, 4091.80, 65.25, 31.65, 611.00, 2592, 1
5187999, 1683111816, 2023/5/3 11:3:36, 72.10, 28.20, 525.38, 1990.31, 4091.80, 65.25, 31.65, 611.00, 2593, 1
5189999, 1683111818, 2023/5/3 11:3:38, 72.10, 28.20, 525.00, 1990.50, 4091.80, 65.25, 31.65, 611.00, 2594, 1
5191999, 1683111820, 2023/5/3 11:3:40, 72.10, 28.20, 524.63, 1990.50, 4033.20, 65.25, 31.65, 611.00, 2595, 1
5193999, 1683111822, 2023/5/3 11:3:42, 72.10, 28.20, 524.44, 1990.50, 4033.20, 65.25, 31.65, 611.00, 2596, 1
5195999, 1683111824, 2023/5/3 11:3:44, 72.10, 28.20, 524.06, 1990.50, 4033.20, 65.25, 31.65, 611.00, 2597, 1
5197999, 1683111826, 2023/5/3 11:3:46, 72.10, 28.20, 523.88, 1990.69, 4101.56, 65.25, 31.65, 611.00, 2598, 1
5199998, 1683111828, 2023/5/3 11:3:48, 72.10, 28.30, 523.69, 1990.50, 4096.68, 65.25, 31.65, 611.00, 2599, 1
5201999, 1683111830, 2023/5/3 11:3:50, 72.00, 28.30, 523.31, 1990.13, 4096.68, 65.25, 31.65, 611.00, 2600, 1
5203999, 1683111832, 2023/5/3 11:3:52, 72.00, 28.20, 523.13, 1990.31, 4086.91, 65.20, 31.66, 612.00, 2601, 1
5205999, 1683111834, 2023/5/3 11:3:54, 72.00, 28.30, 522.94, 1990.50, 4086.91, 65.20, 31.66, 612.00, 2602, 1
5207999, 1683111836, 2023/5/3 11:3:56, 72.00, 28.30, 522.75, 1990.13, 4086.91, 65.20, 31.66, 612.00, 2603, 1
5209999, 1683111838, 2023/5/3 11:3:58, 72.00, 28.30, 522.56, 1989.94, 4091.80, 65.20, 31.66, 612.00, 2604, 1
5211999, 1683111840, 2023/5/3 11:4:0, 72.00, 28.30, 522.38, 1990.31, 4086.91, 65.20, 31.66, 612.00, 2605, 1
5213999, 1683111842, 2023/5/3 11:4:2, 72.00, 28.30, 522.19, 1990.31, 4091.80, 65.20, 31.66, 612.00, 2606, 1
5215998, 1683111844, 2023/5/3 11:4:4, 72.00, 28.30, 521.81, 1990.13, 4091.80, 65.20, 31.66, 612.00, 2607, 1
5217998, 1683111846, 2023/5/3 11:4:6, 72.00, 28.30, 521.63, 1989.94, 4096.68, 65.20, 31.66, 612.00, 2608, 1
5219999, 1683111848, 2023/5/3 11:4:8, 72.00, 28.30, 521.25, 1990.31, 4096.68, 65.20, 31.66, 612.00, 2609, 1
5222000, 1683111850, 2023/5/3 11:4:10, 72.00, 28.30, 521.06, 1990.31, 4096.68, 65.20, 31.66, 612.00, 2610, 1
5223999, 1683111852, 2023/5/3 11:4:12, 72.00, 28.30, 520.69, 1990.13, 4086.91, 65.05, 31.68, 612.00, 2611, 1
5225999, 1683111854, 2023/5/3 11:4:14, 72.00, 28.30, 520.69, 1990.13, 4091.80, 65.05, 31.68, 612.00, 2612, 1
5227999, 1683111856, 2023/5/3 11:4:16, 71.90, 28.30, 520.31, 1989.94, 4091.80, 65.05, 31.68, 612.00, 2613, 1
5230000, 1683111858, 2023/5/3 11:4:18, 71.90, 28.30, 520.31, 1990.31, 4091.80, 65.05, 31.68, 612.00, 2614, 1
5232000, 1683111860, 2023/5/3 11:4:20, 71.90, 28.30, 520.13, 1990.31, 4033.20, 65.05, 31.68, 612.00, 2615, 1
5233999, 1683111862, 2023/5/3 11:4:22, 71.90, 28.30, 520.13, 1990.31, 4028.32, 65.05, 31.68, 612.00, 2616, 1
5235999, 1683111864, 2023/5/3 11:4:24, 71.90, 28.30, 519.75, 1990.13, 4028.32, 65.05, 31.68, 612.00, 2617, 1
5237998, 1683111866, 2023/5/3 11:4:26, 71.90, 28.30, 519.56, 1989.94, 4096.68, 65.05, 31.68, 612.00, 2618, 1
5239999, 1683111868, 2023/5/3 11:4:28, 72.00, 28.30, 519.19, 1990.13, 4096.68, 65.05, 31.68, 612.00, 2619, 1
5242000, 1683111870, 2023/5/3 11:4:30, 72.00, 28.30, 519.00, 1990.13, 4096.68, 65.05, 31.68, 612.00, 2620, 1
5244000, 1683111872, 2023/5/3 11:4:32, 71.90, 28.30, 518.81, 1989.94, 4091.80, 64.99, 31.69, 615.00, 2621, 1
5245999, 1683111874, 2023/5/3 11:4:34, 71.90, 28.30, 518.63, 1990.13, 4086.91, 64.99, 31.69, 615.00, 2622, 1
5248000, 1683111876, 2023/5/3 11:4:36, 71.90, 28.30, 518.25, 1989.94, 4086.91, 64.99, 31.69, 615.00, 2623, 1
5249999, 1683111878, 2023/5/3 11:4:38, 71.90, 28.30, 518.06, 1990.31, 4086.91, 64.99, 31.69, 615.00, 2624, 1
5251999, 1683111880, 2023/5/3 11:4:40, 71.90, 28.30, 517.88, 1990.31, 4028.32, 64.99, 31.69, 615.00, 2625, 1
5253999, 1683111882, 2023/5/3 11:4:42, 71.90, 28.30, 517.69, 1990.31, 4028.32, 64.99, 31.69, 615.00, 2626, 1
